X,Y,source_url,what3words,upstream,name,completeness,uuid,date_modified,source,version,type,physical-address,phone,email,url
50.082995,15.192101,http://www.openstreetmap.org/node/1217778957,confetti.reviewable.fits,openstreetmap¶n1217778957,الوحدة الصحية وادي رغوان,35.29%,13fc57bb294148e48cba713a9569729d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.528501,14.345769,http://www.openstreetmap.org/node/1223290296,freighted.fritters.ticketholder,openstreetmap¶n1223290296,الوحدة الصحية وادي سليم,35.29%,947ff6503df24ceebd4163bca41a21fc,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
48.947942,14.766973,http://www.openstreetmap.org/node/1219300110,trauma.careless.friendliest,openstreetmap¶n1219300110,الوحدة الصحية وادي صمم,35.29%,ce8ffd7c001144d6a422fa260e722dc7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
48.9376551,15.7445306,http://www.openstreetmap.org/node/1222500834,accosted.cylinder.subcontract,openstreetmap¶n1222500834,الوحدة الصحية وادي عدم,35.29%,f274474890de49a59ff1a7b726a0d311,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.8388,15.70095,http://www.openstreetmap.org/node/1226374980,dampening.underused.vases,openstreetmap¶n1226374980,الوحدة الصحية وادي عقار,35.29%,faf7e54c1c3340008a44e307fc0b4eff,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.52005,13.49909,http://www.openstreetmap.org/node/1219384317,muddying.neural.ludicrous,openstreetmap¶n1219384317,الوحدة الصحية وادي فقير,35.29%,2dbe319e3d5845c6aa730e84d1af7994,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.909144,15.284127,http://www.openstreetmap.org/node/1224202682,psychodrama.twinge.motorcar,openstreetmap¶n1224202682,الوحدة الصحية وادي قباء,35.29%,31992db3398742679d6f3a9d7a2182c4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.422147,15.129273,http://www.openstreetmap.org/node/1227027205,ratted.peculiar.legion,openstreetmap¶n1227027205,الوحدة الصحية وادي مرحب,35.29%,0581375a8a844ae1ba8c97b71654d62a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.15695,15.155859,http://www.openstreetmap.org/node/1227048752,cheapening.diverts.trained,openstreetmap¶n1227048752,الوحدة الصحية وادي يقلان,35.29%,1776949f4ace4b40a415a1c1e136c9c9,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.016083,16.505967,http://www.openstreetmap.org/node/1222227658,twinkle.chronology.normality,openstreetmap¶n1222227658,الوحدة الصحية واسط,35.29%,04e155cfd3084c55b71ca983e9109bd1,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.029973,13.509083,http://www.openstreetmap.org/node/1226344301,scrambles.throw.reader,openstreetmap¶n1226344301,الوحدة الصحية وتير العلياء,35.29%,a45d9cebbdde4b689e1753cd37d67456,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.086456,14.452406,http://www.openstreetmap.org/node/1222046273,electrodes.coasting.acquires,openstreetmap¶n1222046273,الوحدة الصحية وثن,35.29%,6881a40c367d4734b049e20e1ce7583b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.232256,13.631413,http://www.openstreetmap.org/node/1219426889,alleys.faiths.psychotics,openstreetmap¶n1219426889,الوحدة الصحية ولخ,35.29%,ac226e4930694937a2d2dbabb0ed2d38,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.3958,16.782933,http://www.openstreetmap.org/node/1225521920,suntanned.proactive.collages,openstreetmap¶n1225521920,الوحدة الصحية ولد نوار,35.29%,ca0c223f597b4e5dab3038f7c01d91f2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.107226,15.26568,http://www.openstreetmap.org/node/1224162269,wasted.quarantine.overland,openstreetmap¶n1224162269,الوحدة الصحية يرخل,35.29%,bf419da76bf04928911a47c3c24d0be7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.9167,15.89325,http://www.openstreetmap.org/node/1227110601,native.storefront.spatulas,openstreetmap¶n1227110601,الوحدة الصحية يشيع,35.29%,31c28f449e684d028ac80bd949e22ef4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.12719,14.569212,http://www.openstreetmap.org/node/1222043350,cheapening.rituals.salvage,openstreetmap¶n1222043350,الوحدة الصحية ينظم كهال,35.29%,f9af915e04d54b08afe31121c638c8f0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
48.4481662,14.3919623,http://www.openstreetmap.org/node/1224247908,devised.peripheral.distortion,openstreetmap¶n1224247908,الوحدة الصحية يون,35.29%,0d5fc14253d54cd68b3c1e963eb19e32,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.948817,16.552917,http://www.openstreetmap.org/node/1225544241,ripple.quoting.turtlenecks,openstreetmap¶n1225544241,الوحدة العمشية درب زيد,35.29%,203e8c10d4d14af083acb5c22e248c07,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.7127,14.041499,http://www.openstreetmap.org/node/1223193508,expert.rippling.devising,openstreetmap¶n1223193508,الوحدة بالعقلة,35.29%,a430054255a844c49a2b475d252aa4b4,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.845369,14.526459,http://www.openstreetmap.org/node/1224307812,distributing.fizzled.resentfully,openstreetmap¶n1224307812,الوحدة بقرات,35.29%,fca8a1a2f6d04fcfa5aa46172d918cc8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.787417,15.834883,http://www.openstreetmap.org/node/1227100989,justness.annotated.doorkeeper,openstreetmap¶n1227100989,الوحدة بيت العبدي,35.29%,c38f1b00a60d48e2aeb2fb44c0c06365,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.234758,15.378175,http://www.openstreetmap.org/node/1222646567,mole.suffix.sandpaper,openstreetmap¶n1222646567,اليمن - صنعاء - اكشن للانتاج الفني - سعوان,35.29%,412927c458194f94850f49ed33051012,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1944326,15.3588868,http://www.openstreetmap.org/node/3256253231,truck.animate.autumn,openstreetmap¶n3256253231,بنك الدم,35.29%,6bd7bf875daf439c9ff11a88df5411b3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1750861,15.3688784,http://www.openstreetmap.org/node/4190394292,headings.pushing.ounce,OpenStreetMap¶n4190394292,جامعة العلوم,29.41%,1134576a28c4401899f2dcf6139de346,2016/09/25 23:39:28+00,OpenStreetMap,2,clinic,,,,
45.3985733,13.2172918,http://www.openstreetmap.org/node/1225440873,hesitations.goings.authors,openstreetmap¶n1225440873,جمعية الهلال الأحمر,35.29%,5168f1caf88c4f69a0ae6b0a9d6fd29b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1970162,15.3561303,http://www.openstreetmap.org/node/3256253233,gamer.toads.grumble,openstreetmap¶n3256253233,جمعية الهلال الأحمر اليمنية,35.29%,78a25230c5fb41278170893e8957fa20,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1733116,15.3402554,http://www.openstreetmap.org/node/4325314605,internet.coconuts.snap,OpenStreetMap¶n4325314605,حي الوحدة,29.41%,1f86ba74e6e2470383f3cdf1a0e9879f,2016/07/28 15:00:40+00,OpenStreetMap,2,hospital,,,,
44.2017657,15.3391323,http://www.openstreetmap.org/node/4438447489,newsstand.bongo.forks,OpenStreetMap¶n4438447489,دكتور الاطفال النعامي,29.41%,c4728f394715446ea66d50876f0021b3,2016/10/09 01:01:17+00,OpenStreetMap,2,clinic,,,,
44.2893612,14.7918725,http://www.openstreetmap.org/node/4627023189,impersonates.pounding.ditty,OpenStreetMap¶n4627023189,صيدلية الأخوين,29.41%,a07e2be1ad7d43cc9519f5efcb7ce401,2017/01/23 22:49:40+00,OpenStreetMap,2,hospital,,,,
44.1650363,15.3458732,http://www.openstreetmap.org/node/4182449195,mingles.enforced.talent,OpenStreetMap¶n4182449195,عيادة,29.41%,ea4be2f98e9c4940883d95fb51fda1eb,2016/05/13 04:27:13+00,OpenStreetMap,2,clinic,,,,
44.2296327,15.385614,http://www.openstreetmap.org/node/4582938389,milder.unpainted.obstinate,OpenStreetMap¶n4582938389,عيادة,29.41%,6458570377714b0895dc21affb1eef9d,2016/12/31 16:47:04+00,OpenStreetMap,2,clinic,,,,
44.2345869,15.3070776,http://www.openstreetmap.org/node/4686866992,lost.haircuts.technical,OpenStreetMap¶n4686866992,عيادة اسنان الدكتور ايمن نصار,29.41%,2926994867d04bae94b4ff7246bca8be,2017/02/15 14:06:09+00,OpenStreetMap,2,clinic,,,,
48.790026,15.935712,http://www.openstreetmap.org/node/4298022899,anguished.splattering.peered,OpenStreetMap¶n4298022899,عيادة الاحقاف,29.41%,9e2092c701044066ad86ad36dd15ee33,2016/07/30 04:51:44+00,OpenStreetMap,2,hospital,,,,
48.790154,15.936098,http://www.openstreetmap.org/node/4298021121,enthralling.brotherhood.tailgate,OpenStreetMap¶n4298021121,عيادة الاحقاف,29.41%,36a32e00fdc141e59585e8a4815b5966,2016/07/30 04:51:44+00,OpenStreetMap,2,hospital,,,,
44.1989898,15.3381588,http://www.openstreetmap.org/node/4315893489,donation.inhaler.sweetened,OpenStreetMap¶n4315893489,عيادة البصيلي,29.41%,caaa31ab91e5433fa281e64e12c22808,2016/07/22 16:05:03+00,OpenStreetMap,2,clinic,,,,
44.9870936,12.7851327,http://www.openstreetmap.org/node/1218233379,still.novel.discussed,openstreetmap¶n1218233379,عيادة التواهي,35.29%,1643523f94864fcfaf37396f802f1bd8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.2335361,15.3098203,http://www.openstreetmap.org/node/4389043190,camcorder.steaming.acids,OpenStreetMap¶n4389043190,عيادة الجلد الدكتور محمد اليحيري,29.41%,67b4057416bb4f79966f34a117a1307e,2016/09/07 11:11:06+00,OpenStreetMap,2,clinic,,,,
48.6430472,15.9115448,http://www.openstreetmap.org/node/3904084333,cloudiness.recapturing.sweetbreads,OpenStreetMap¶n3904084333,عيادة الخطيب لطب الفم والأسنان,35.29%,9d120ff9f0b3479082f58d26c34d07f2,2015/12/22 08:28:46+00,OpenStreetMap,2,hospital,05424636,,,
44.8825789,12.7583486,http://www.openstreetmap.org/node/1225437314,clanging.decline.tenets,openstreetmap¶n1225437314,عيادة الخيسة,35.29%,09ac564a00a5469aa70861d8e0c1d085,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.0336494,12.780654,http://www.openstreetmap.org/node/4318041590,froze.sundial.mouths,OpenStreetMap¶n4318041590,عيادة الدكتورة عفاف,29.41%,25a6382553354304af8917ca281036a7,2016/07/24 10:21:19+00,OpenStreetMap,2,clinic,,,,
44.1652565,15.3464805,http://www.openstreetmap.org/node/4182412896,lengthen.wiser.flagged,OpenStreetMap¶n4182412896,عيادة الطيب,35.29%,8a2cf65d754f4a1aa18ef9e9ea73908c,2016/05/13 04:26:47+00,OpenStreetMap,2,clinic,60 meters St,,,
43.410864,15.1900445,http://www.openstreetmap.org/node/4411431604,backaches.certainty.teamwork,OpenStreetMap¶n4411431604,عيادة المناهل الطبية,29.41%,2fe987c88b1e417f9a9fd7d1ae6eca71,2016/09/21 12:39:29+00,OpenStreetMap,2,clinic,,,,
44.908956,12.872692,http://www.openstreetmap.org/node/1225437638,exhaustive.imaginable.fresher,openstreetmap¶n1225437638,عيادة بئر أحمد,35.29%,4bd3fbd35ad3444ab42ca2f5f7da257e,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.883689,12.759113,http://www.openstreetmap.org/node/1225437316,defeatist.impossibly.dissolution,openstreetmap¶n1225437316,عيادة مدينة الشعب,35.29%,3f0d36937dc04e76a4d140c557c34714,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1697418,15.3466716,http://www.openstreetmap.org/node/4182489689,redeemed.aimless.clockwork,OpenStreetMap¶n4182489689,عيادة ميار,35.29%,faf8a0f28cda44219e28139157d8d382,2016/05/13 04:26:48+00,OpenStreetMap,2,clinic,60 meters St,,,
48.782988,15.947556,http://www.openstreetmap.org/node/4298023637,perquisites.removal.boxing,OpenStreetMap¶n4298023637,عياده,29.41%,cb631616d1b3462684fa81d831207ddf,2016/07/30 03:56:29+00,OpenStreetMap,2,hospital,,,,
44.1968874,15.3347276,http://www.openstreetmap.org/node/4535237990,deaf.handover.wriggle,OpenStreetMap¶n4535237990,"عياده الجرافي لطب العيون, Algorithm Eye Clinic",35.29%,8f91a5a70bf347a9aeb61f40bc73bdc7,2016/12/03 06:58:41+00,OpenStreetMap,2,clinic,Ring RD,,,
44.882558,12.7581921,http://www.openstreetmap.org/node/1225437312,unheated.sweetmeats.covenants,openstreetmap¶n1225437312,مجمع البريقة,35.29%,19c6846cb4b4479f9d1d040d87aecb47,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.092883,14.595183,http://www.openstreetmap.org/node/1225570884,maxing.book.smug,openstreetmap¶n1225570884,مجمع التراحم الطبي,35.29%,89862c0bcc474861aa937230aae20682,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.2064734,15.4066701,http://www.openstreetmap.org/node/4522685189,toggle.chair.deodorant,OpenStreetMap¶n4522685189,مجمع الجراف الطبي,29.41%,2e93f8745fa34fb487b020ab5425c138,2016/11/26 07:27:43+00,OpenStreetMap,2,clinic,,,,
45.322567,15.46285,http://www.openstreetmap.org/node/1217719216,crabby.inhibitors.queried,openstreetmap¶n1217719216,مجمع الشهيد محمد هائل الطبي,35.29%,2eddedeb56f440409b701a171ce1596d,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.00553,12.867472,http://www.openstreetmap.org/node/1218237965,gravest.mingles.tile,openstreetmap¶n1218237965,مجمع الشيخ عثمان,35.29%,3a8fd5c5f8cc4879929175de45f8d9ed,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.296379,13.900217,http://www.openstreetmap.org/node/1219333690,spelled.classify.kennels,openstreetmap¶n1219333690,مجمع الطبي إب,35.29%,569d6bc4627a462290386cc64423d4d2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.032431,12.77894,http://www.openstreetmap.org/node/1218233799,gathering.unusable.shells,openstreetmap¶n1218233799,مجمع القطيع الصحي,35.29%,f698dd219bfa4991aff104fbb62245e7,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.036117,12.777584,http://www.openstreetmap.org/node/1218233805,vanished.coasters.snails,openstreetmap¶n1218233805,مجمع الميدان الصحي,35.29%,89dd79ea9b73464c9a98fee0eb56744b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.243768,15.300568,http://www.openstreetmap.org/node/1222627693,classmate.rotate.pigs,openstreetmap¶n1222627693,مجمع صحي الجرداء,35.29%,68b138bdb3bf40a096828e979fe6143f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1686145,15.3439527,http://www.openstreetmap.org/node/1222640412,mute.unusable.mason,openstreetmap¶n1222640412,مجمع صحي الدائرة أحد عشر,35.29%,d937bbd2b4e84cd891228ce872b23baa,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.181124,14.254351,http://www.openstreetmap.org/node/1225574045,verbal.humanlike.vocalists,openstreetmap¶n1225574045,مجمع صحي جيشان,35.29%,88d04e8a288c4beea6a92ced966dee98,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.398571,13.217412,http://www.openstreetmap.org/node/1225440884,eruptions.rural.maladjusted,openstreetmap¶n1225440884,مجمع صحي زنجبار,35.29%,cfa119ee39444327a7b138add3fd6977,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.227587,15.364482,http://www.openstreetmap.org/node/1222642529,estuaries.severe.farmer,openstreetmap¶n1222642529,مجمع صحي غول المراني,35.29%,e8d2c6af329e490c8540d21c15d8661f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.9809909,12.8596188,http://www.openstreetmap.org/node/1218236732,alike.appear.reef,openstreetmap¶n1218236732,محجر صحي المنصورة,35.29%,3068a9fdf1304036a9b8495d40be043b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
42.9482957,14.7993423,http://www.openstreetmap.org/node/4505495095,daydreams.pulled.nerves,OpenStreetMap¶n4505495095,مختبر السعيد الطبي التخصصي,35.29%,62f2bef369194b17a53e377f6ad70c7a,2016/11/17 03:03:54+00,OpenStreetMap,2,clinic,,03201101,alisaeed072@hotmail.com,
42.9471523,14.7998946,http://www.openstreetmap.org/node/4547232192,snowy.exacts.because,OpenStreetMap¶n4547232192,مختبر السعيد الطبي التخصصي,35.29%,eaaabf7dd2fb415e83b041d2dd4ca414,2016/12/25 00:26:55+00,OpenStreetMap,2,clinic,,032011010,alsaeed072@gmail.com,
42.9469826,14.7999835,http://www.openstreetmap.org/node/4565985392,grin.bypasses.hatch,OpenStreetMap¶n4565985392,مختبر السعيد.,29.41%,0e363cf3cd3c4b279b5e2b3ca7182033,2016/12/22 00:50:19+00,OpenStreetMap,2,clinic,,,,
42.9461445,14.8004709,http://www.openstreetmap.org/node/4571055191,inquest.worthy.duplicity,OpenStreetMap¶n4571055191,مختبرات الرضا التخصصية,29.41%,942ee97d97d04a27aa51441bc54b0334,2016/12/25 00:36:38+00,OpenStreetMap,2,clinic,,,,
42.9462388,14.8007673,http://www.openstreetmap.org/node/4547261592,pounding.sunflower.hulk,OpenStreetMap¶n4547261592,مختبرات الماجد الطبيه,29.41%,d36d0243689049e8bf0108e4ea25e285,2016/12/09 23:11:49+00,OpenStreetMap,2,clinic,,,,
42.9463755,14.8004805,http://www.openstreetmap.org/node/4547290689,likes.video.regarding,OpenStreetMap¶n4547290689,مختبرات باشنفر الاستشاريه,29.41%,4629c0c5ed4c4ec38d0f40d0757145a6,2016/12/09 23:32:10+00,OpenStreetMap,2,clinic,,,,
45.0026549,12.7861922,http://www.openstreetmap.org/node/4325289478,unwind.instilled.demotion,OpenStreetMap¶n4325289478,مدرسة بنات,29.41%,fa47f317f0e34885aa1c144b9ceff811,2016/07/28 14:11:09+00,OpenStreetMap,2,hospital,,,,
44.033898,13.591861,http://www.openstreetmap.org/node/1219399359,alert.forgotten.swinging,openstreetmap¶n1219399359,مدينة النور مستشفى الأمراض الجلدية,35.29%,c1f05bf04aa747a8970fb2b672455bd8,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.2375,17.1722,http://www.openstreetmap.org/node/1227158497,listening.cartridge.latches,openstreetmap¶n1227158497,مركز آل أبو جبارة الصحي,35.29%,241dd3ed7d5249a6ac668f65517806ce,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.557233,17.17465,http://www.openstreetmap.org/node/1227165163,adoring.comprises.sieved,openstreetmap¶n1227165163,مركز آل ثعلة الصحي,35.29%,947cb1ef19ce4a9b9858a5cf4e2eaca0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.401167,15.566767,http://www.openstreetmap.org/node/1217719764,sonatas.sciences.durability,openstreetmap¶n1217719764,مركز آل فضي الصحي,35.29%,686ad76d284f44708484cf242a2f6b83,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.0835,15.769983,http://www.openstreetmap.org/node/1226182242,lengthens.falter.flow,openstreetmap¶n1226182242,مركز أسداس الصحي,35.29%,8f6f8ab3c81c41dfbe522352a5257726,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1906,16.93285,http://www.openstreetmap.org/node/1227172984,contested.proves.modem,openstreetmap¶n1227172984,مركز أملح نعمان,35.29%,0189f148202c45b1a2274b04e82ff1ec,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.8337,16.711417,http://www.openstreetmap.org/node/1227012128,disclose.pendant.eiderdown,openstreetmap¶n1227012128,مركز الأبرق,35.29%,86bbbeca663a4548b5c6f1fa7fcfcb95,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1975734438917,15.3832184,http://www.openstreetmap.org/way/237753868,innovator.coining.soups,openstreetmap¶w237753868,مركز الأطراف الصناعية,35.29%,88908140c3b64a0985431bcaa19ba2d2,2015/12/11 10:51:22.924+00,OpenStreetMap,2,hospital,,,,
44.1976119,15.3830814,http://www.openstreetmap.org/node/1222644447,lordship.appeal.torches,openstreetmap¶n1222644447,مركز الأطراف و العلاج الطبيعي,35.29%,070cc3c2faa249e085d18bd6599cadab,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.022304,13.5744464,http://www.openstreetmap.org/node/695827917,nerves.shave.reactions,openstreetmap¶n695827917,مركز الأمل لمعالجة السرطان,35.29%,c8a7d47086bd4cf59cc3e741303dba0f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.9849827,13.6019762,http://www.openstreetmap.org/node/1226277990,property.disobeyed.shoppers,openstreetmap¶n1226277990,مركز الأمومة حبيل جبر,35.29%,3850480ce370462ea8e27a16482d25f2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.3026914,13.1878653,http://www.openstreetmap.org/node/1225414415,flapping.scooped.treble,openstreetmap¶n1225414415,مركز الأمومة طور الباحة,35.29%,4c11640fefe7438eb36caa0f754801c3,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1190771,13.2154677,http://www.openstreetmap.org/node/1226207877,elderly.mouthpieces.knocking,openstreetmap¶n1226207877,مركز الأمومة و الطفولة التربة,35.29%,acbea666b454400ca30ef474939393a0,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.8819453,13.0583554,http://www.openstreetmap.org/node/1225445434,craftsmen.fountain.firm,openstreetmap¶n1225445434,مركز الأمومة و الطفولة الحوطة,35.29%,a30a8e2b72784fab90c0fa9214817d70,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.317992,13.184755,http://www.openstreetmap.org/node/1225440896,zinc.wishing.centrally,openstreetmap¶n1225440896,مركز الأمومة و الطفولة المخزن,35.29%,50a2b363e6bd448da47f81306b3df738,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.3985757,13.2171716,http://www.openstreetmap.org/node/1225440889,encloses.finalist.tantrums,openstreetmap¶n1225440889,مركز الأمومة و الطفولة زنجبار,35.29%,1ceea371a88244139fc668daf25891d2,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.214078,15.354373,http://www.openstreetmap.org/node/1222637640,presses.reclaimed.proofs,openstreetmap¶n1222637640,مركز الأمومة و الطفولة في حي الأبهر,35.29%,a01aa4f4875c436594594086b102751a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.191802,15.342315,http://www.openstreetmap.org/node/1222621680,provide.swims.fault,openstreetmap¶n1222621680,مركز الأمومة و الطفولة ماري ستوبس,35.29%,842fdb2acb574a81ad4372b1cca5016c,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
46.4896,14.504967,http://www.openstreetmap.org/node/1225478399,rattling.dispose.yearning,openstreetmap¶n1225478399,مركز الأمومة و الطفولة نصاب,35.29%,be63a9152d78493db7c42ac76a1bd1c5,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1969631,15.3510005,http://www.openstreetmap.org/node/3362524757,lecturing.heads.slower,openstreetmap¶n3362524757,مركز الامومة و الطفولة,35.29%,7a2675f341ff46328213eac30aab2dea,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.958298,13.154283,http://www.openstreetmap.org/node/1221898496,stingless.indigo.destitution,openstreetmap¶n1221898496,مركز التعاون البذيجة الكويرة,35.29%,e0384f4c161a4c2cba864d6a844ec77f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.463679,14.109486,http://www.openstreetmap.org/node/1219363833,handles.iconic.insolence,openstreetmap¶n1219363833,مركز الجبجب بالنادره,35.29%,bc121cba377a4fdeaa5a9078f9191c7f,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.2068346,15.4061459,http://www.openstreetmap.org/node/4637027892,aviators.pies.inversely,OpenStreetMap¶n4637027892,مركز الجراف الطبي,29.41%,a0189dcd9a334cf39205ef0645acbe53,2017/01/27 08:30:47+00,OpenStreetMap,2,hospital,,,,
44.851901,13.519778,http://www.openstreetmap.org/node/1225429090,stalemates.currently.reporter,openstreetmap¶n1225429090,مركز الحبيلين للأمومة و الطفولة,35.29%,16412d4fea4e498cbcf9734a7436331b,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.7649,16.158167,http://www.openstreetmap.org/node/1227140382,chronometer.gave.quickly,openstreetmap¶n1227140382,مركز الحزم الصحي,35.29%,cde06aac1dd34be597d0de01ab18a3fc,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.181667,15.1791,http://www.openstreetmap.org/node/1226949877,avowal.exhibitors.outings,openstreetmap¶n1226949877,مركز الخثلة الفقراء الصحية,35.29%,e9c29e78624c4413b146d0273fc905a6,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.810683,16.0584,http://www.openstreetmap.org/node/1227018331,yearbook.indecency.impactful,openstreetmap¶n1227018331,مركز الخلق الصحي,35.29%,94de3878409a401481a6367de852c079,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.510727,15.185184,http://www.openstreetmap.org/node/1226377583,likens.shadowy.inestimable,openstreetmap¶n1226377583,مركز الخميس الصحي,35.29%,dac4d92607bc4292a279702db22dc023,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
44.1930118,15.324917,http://www.openstreetmap.org/node/4417434392,descended.rooks.woodstove,OpenStreetMap¶n4417434392,مركز الدكتور العمراني لأمراض الكبد,29.41%,4983c73a37bb4a5ebeef43b56c62349d,2016/09/25 12:27:53+00,OpenStreetMap,2,clinic,,,,
49.123724,14.5441831,http://www.openstreetmap.org/node/4481034298,expiring.octagonal.pairings,OpenStreetMap¶n4481034298,"مركز الرؤية الاستشاري لطب العيون, THE VISION  CONSULTANT  EYE  CENTER",41.18%,4970ce2443ee4f2ea185542d2a37a6d6,2016/11/04 05:09:33+00,OpenStreetMap,2,clinic,2,775406088,walid_q@hotmail.com,
44.5184,17.199667,http://www.openstreetmap.org/node/1227165099,confusingly.neuro.deny,openstreetmap¶n1227165099,مركز الرجائز الصحي,35.29%,c3daae7e73064123960eb496d43d34fc,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
43.633288,15.457015,http://www.openstreetmap.org/node/1224190701,plastering.saucepans.externality,openstreetmap¶n1224190701,مركز الرجم الصحي,35.29%,e101682e2e3141218a7bde2a9a7b3b6a,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.572043,13.982135,http://www.openstreetmap.org/node/1225621692,repeats.prowling.pianists,openstreetmap¶n1225621692,مركز الرعاية البيضاء,35.29%,82ab237bee394b9e8568fd653fa59430,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
45.467899,13.964527,http://www.openstreetmap.org/node/1223198334,sorrowful.netted.underway,openstreetmap¶n1223198334,مركز الزاهر,35.29%,9dc01a75fc2d4c5db0c25349e2d2fb35,2015/11/17 09:43:57.838+00,OpenStreetMap,2,hospital,,,,
